iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load,difficulty,event
2026-06-26T17:40:23,14.219,idle,0,,,,,,,,,,,,,,
2026-06-26T17:40:24,15.231,idle,1,AF7+AF8,31.666,27.435,18.721,115.19,271.16,,,,,,,,
2026-06-26T17:40:25,16.240,idle,1,AF7+AF8,90.001,95.698,18.981,127.2,205.63,,,,,,,,
2026-06-26T17:40:26,17.248,idle,1,AF7+AF8,6525,1446.2,119.92,203.91,245.24,,,,,,,,
2026-06-26T17:40:27,18.254,idle,1,AF7+AF8,41712,8919.8,1019.2,836.16,1030.5,,,,,,,,
2026-06-26T17:40:29,19.259,idle,1,AF7+AF8,16766,4237.1,697.5,614.63,628.64,,,,,,,,
2026-06-26T17:40:30,20.264,idle,1,AF7+AF8,273.43,152.51,80.886,149.62,178.73,,,,,,,,
2026-06-26T17:40:31,21.269,idle,1,AF7+AF8,223.32,122.5,41.415,129.93,121.32,,,,,,,,
2026-06-26T17:40:32,22.275,idle,1,AF7+AF8,206.02,109.95,35.591,128.09,99.986,,,,,,,,
2026-06-26T17:40:33,23.283,idle,1,AF7+AF8,112.86,36.315,22.13,109.5,92.586,,,,,,,,
2026-06-26T17:40:34,24.288,idle,1,AF7+AF8,279.33,69.118,31.383,112.57,114.5,,,,,,,,
2026-06-26T17:40:35,25.291,idle,1,AF7+AF8,316.64,150.26,29.153,117.5,109.82,,,,,,,,
2026-06-26T17:40:36,26.300,idle,1,AF7+AF8,581.88,203.19,66.079,73.743,78.365,,,,,,,,
2026-06-26T17:40:37,27.308,idle,1,AF7+AF8,614.33,184.64,140.71,67.095,62.477,,,,,,,,
2026-06-26T17:40:38,28.315,idle,1,AF7+AF8,540.03,414.24,149.89,89.168,66.118,,,,,,,,
2026-06-26T17:40:39,29.322,idle,1,AF7+AF8,563.33,800.81,128.89,97.123,70.35,,,,,,,,
2026-06-26T17:40:40,30.328,idle,1,AF7+AF8,399.61,196.77,43.553,71.434,78.688,,,,,,,,
2026-06-26T17:40:41,31.330,idle,1,AF7+AF8,2675,1115,197.93,118.2,101.95,,,,,,,,
2026-06-26T17:40:42,32.335,baseline_rest,1,AF7+AF8,2741.1,1632.4,259.41,123.09,99.795,,,,,,,,
