iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load,difficulty,event
2026-06-26T22:40:58,0.004,idle,1,AF7+AF8,61.253,42.252,15.386,119.93,30.199,,,,,,,,
2026-06-26T22:40:59,1.011,idle,1,AF7+AF8,107.47,43.27,16.537,130.72,56.062,,,,,,,,
2026-06-26T22:41:00,2.014,idle,1,AF7+AF8,52.708,28.153,17.933,162.61,26.73,,,,,,,,
2026-06-26T22:41:01,3.018,idle,1,AF7+AF8,142.93,120.06,49.658,140.13,13.401,,,,,,,,
2026-06-26T22:41:02,4.023,baseline_rest,1,AF7+AF8,129.41,98.292,37.573,137.04,14.398,,,,,,,,
2026-06-26T22:41:03,5.029,baseline_rest,1,AF7+AF8,106.5,93.838,30.629,148.74,13.216,,,,,,,,
2026-06-26T22:41:04,6.036,baseline_rest,1,AF7+AF8,905.75,101.56,24.335,106.15,22.296,,,,,,,,
2026-06-26T22:41:05,7.042,baseline_rest,1,AF7+AF8,6502.5,526.25,75.492,101.03,33.767,,,,,,,,
2026-06-26T22:41:06,8.048,baseline_rest,1,AF7+AF8,3326.4,315.12,63.019,134.67,27.189,,,,,,,,
2026-06-26T22:41:07,9.054,baseline_rest,1,AF7+AF8,351.64,92.351,43.763,143.96,20.584,,,,,,,,
2026-06-26T22:41:08,10.063,baseline_rest,1,AF7+AF8,147.23,48.786,22.57,144.95,20.765,,,,,,,,
2026-06-26T22:41:09,11.071,baseline_rest,1,AF7+AF8,296.92,184.41,39.678,127.25,28.379,,,,,,,,
2026-06-26T22:41:10,12.076,baseline_rest,1,AF7+AF8,510.42,359.09,69.245,108.29,39.729,,,,,,,,
2026-06-26T22:41:11,13.082,baseline_rest,1,AF7+AF8,181.69,105.91,28.668,123.97,27.583,,,,,,,,
2026-06-26T22:41:12,14.085,baseline_rest,1,AF7+AF8,16.311,7.8228,7.4634,128.01,19.637,,,,,,,,
2026-06-26T22:41:13,15.091,baseline_rest,1,AF7+AF8,21.908,10.362,10.05,135.92,15.592,,,,,,,,
2026-06-26T22:41:14,16.096,baseline_rest,1,AF7+AF8,48.488,33.301,15.012,132.03,22.245,,,,,,,,
2026-06-26T22:41:15,17.099,baseline_rest,1,AF7+AF8,560.13,324,57.883,176.63,63.004,,,,,,,,
2026-06-26T22:41:16,18.101,baseline_rest,1,AF7+AF8,1643.2,611.78,210.13,304.07,158.73,,,,,,,,
2026-06-26T22:41:17,19.109,baseline_rest,1,AF7+AF8,67719,38429,13919,6297.3,1533.6,,,,,,,,
2026-06-26T22:41:18,20.111,baseline_rest,1,AF7+AF8,1.1121e+05,75524,22234,10026,2212.6,,,,,,,,
2026-06-26T22:41:19,21.117,baseline_rest,1,AF7+AF8,64664,25504,3169.1,2605.5,396.55,,,,,,,,
2026-06-26T22:41:20,22.124,baseline_rest,1,AF7+AF8,10430,2915.1,285.68,335.11,68.746,,,,,,,,
2026-06-26T22:41:21,23.131,baseline_rest,1,AF7+AF8,490.3,287,123.09,117.02,83.161,,,,,,,,
2026-06-26T22:41:22,24.135,idle,1,AF7+AF8,438.3,297.85,55.712,98.425,87.126,,,,,,,,
2026-06-26T22:41:23,25.141,idle,1,AF7+AF8,551.39,295.25,48.971,132.96,67.507,,,,,,,,
2026-06-26T22:41:24,26.147,baseline_active,1,AF7+AF8,274.7,82.66,28.584,160.94,77.869,,,,,,,,
2026-06-26T22:41:25,27.155,baseline_active,1,AF7+AF8,728.09,597.43,187.03,325.1,159.43,,,,,,,,
2026-06-26T22:41:26,28.162,baseline_active,1,AF7+AF8,7816.4,2561.8,983.56,636.04,170.18,,,,,,,,
2026-06-26T22:41:27,29.171,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:28,30.176,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:29,31.179,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:30,32.184,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:31,33.186,baseline_active,1,AF8,9129.3,2609.8,1923.9,447.09,65.629,,,,,,,,
2026-06-26T22:41:32,34.192,baseline_active,1,AF7+AF8,188.57,72.608,16.288,46.702,52.695,,,,,,,,
2026-06-26T22:41:33,35.197,baseline_active,1,AF7+AF8,203.41,71.164,19.512,44.642,64.978,,,,,,,,
2026-06-26T22:41:34,36.201,baseline_active,1,AF7+AF8,169.6,58.805,21.101,69.801,53.47,,,,,,,,
2026-06-26T22:41:35,37.207,baseline_active,1,AF7+AF8,376.28,97.531,24.068,73.235,44.995,,,,,,,,
2026-06-26T22:41:36,38.212,baseline_active,1,AF7+AF8,196.66,51.276,17.683,58.71,56.45,,,,,,,,
2026-06-26T22:41:37,39.221,baseline_active,1,AF7+AF8,18.88,10.265,8.72,45.277,57.31,,,,,,,,
2026-06-26T22:41:38,40.230,baseline_active,1,AF7+AF8,19.318,9.8461,6.8953,40.423,39.883,,,,,,,,
2026-06-26T22:41:39,41.241,baseline_active,1,AF7+AF8,12.046,11.825,5.7469,35.671,27.986,,,,,,,,
2026-06-26T22:41:40,42.246,baseline_active,1,AF7+AF8,5.6969,12.853,5.7621,25.984,23.365,,,,,,,,
2026-06-26T22:41:41,43.248,baseline_active,1,AF7+AF8,17.028,20.877,9.1548,37.102,28.906,,,,,,,,
2026-06-26T22:41:42,44.254,baseline_active,1,AF7+AF8,31.251,35.394,16.897,45.501,29.893,,,,,,,,
2026-06-26T22:41:43,45.257,baseline_active,1,AF7+AF8,50.866,60.358,24.155,71.862,34.24,,,,,,,,
2026-06-26T22:41:44,46.261,baseline_active,1,AF7+AF8,34.36,34.388,18.631,51.745,31.898,,,,,,,,
2026-06-26T22:41:45,47.268,baseline_active,1,AF7+AF8,12.646,10.858,7.8584,23.125,26.938,,,,,,,,
2026-06-26T22:41:46,48.300,baseline_active,1,AF7+AF8,5.2943,6.3329,3.3249,26.293,23.758,,,,,,,,
2026-06-26T22:41:47,49.304,baseline_active,1,AF7+AF8,66.293,14.98,6.1698,28.042,24.047,,,,,,,,
2026-06-26T22:41:48,50.306,baseline_active,1,AF7+AF8,1573.7,1189.7,400.97,282.1,69.541,,,,,,,,
2026-06-26T22:41:49,51.313,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:50,52.320,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:51,53.322,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:52,54.328,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:53,55.333,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:54,56.343,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:55,57.346,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:56,58.350,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:57,59.358,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:58,60.363,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:41:59,61.370,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:00,62.377,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:01,63.382,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:02,64.385,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:03,65.387,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:04,66.393,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:05,67.401,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:06,68.405,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:07,69.412,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:08,70.418,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:09,71.427,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:10,72.435,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:11,73.436,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:12,74.442,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:13,75.449,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:14,76.455,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:15,77.463,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:16,78.468,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:17,79.473,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:18,80.481,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:19,81.487,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:20,82.491,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:21,83.496,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:22,84.499,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:23,85.517,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:24,86.521,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:25,87.527,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:26,88.533,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:27,89.538,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:28,90.545,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:29,91.551,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:30,92.552,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:31,93.558,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:32,94.565,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:33,95.571,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:34,96.579,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:35,97.585,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:36,98.595,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:37,99.603,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:38,100.608,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:39,101.611,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:40,102.614,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:41,103.620,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:42,104.628,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:43,105.634,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:44,106.643,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:45,107.656,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:46,108.662,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:47,109.666,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:48,110.673,baseline_active,0,,,,,,,,,,,,,,
2026-06-26T22:42:49,111.678,baseline_active,1,TP9,1.4924e+05,66932,22986,22352,9372.1,,,,,,,,
2026-06-26T22:42:50,112.682,baseline_active,1,TP9,8954.1,3261.1,3780.6,10641,4369.4,,,,,,,,
2026-06-26T22:42:51,113.688,baseline_active,1,TP9+AF7,7646.8,4493,1367.1,5042.3,2889.9,,,,,,,,
