iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load,difficulty,event
2026-06-26T11:50:48,0.003,idle,1,AF7+AF8,42.243,20.911,10.058,48.685,33.716,,,,,,,,
2026-06-26T11:50:49,1.012,idle,1,AF7+AF8,67.821,30.048,17.519,46.522,33.152,,,,,,,,
2026-06-26T11:50:50,2.020,idle,1,AF7+AF8,1008.7,191.26,115.36,80.346,65.551,,,,,,,,
2026-06-26T11:50:52,3.024,idle,1,AF7+AF8,1480.4,358.08,113.48,107.19,104.74,,,,,,,,
2026-06-26T11:50:53,4.029,idle,1,AF7+AF8,2765,360.37,32.21,131.57,229.53,,,,,,,,
2026-06-26T11:50:54,5.030,idle,1,AF7+AF8,1216.2,146.44,32.539,211.92,322.85,,,,,,,,
2026-06-26T11:50:55,6.038,idle,1,AF7+AF8,974.78,96.252,40.975,204.19,258.15,,,,,,,,
2026-06-26T11:50:56,7.043,idle,1,AF7+AF8,1228.7,196.38,77.368,153.6,93.551,,,,,,,,
2026-06-26T11:50:57,8.047,idle,1,AF7+AF8,472.1,182.25,45.119,69.001,60.059,,,,,,,,
2026-06-26T11:50:58,9.054,idle,1,AF7+AF8,120.24,49.654,10.604,49.111,59.756,,,,,,,,
2026-06-26T11:50:59,10.061,idle,1,AF7+AF8,14.532,12.244,12.851,58.298,45.481,,,,,,,,
2026-06-26T11:51:00,11.064,idle,1,AF7+AF8,11.991,13.4,14.619,54.132,42.28,,,,,,,,
2026-06-26T11:51:01,12.068,idle,1,AF7+AF8,66.853,21.757,12.748,62.388,62.784,,,,,,,,
2026-06-26T11:51:02,13.073,idle,1,AF7+AF8,338.42,59.746,17.122,99.719,77.579,,,,,,,,
2026-06-26T11:51:03,14.075,idle,1,AF7+AF8,2842.8,125.3,29.747,118.12,81.227,,,,,,,,
2026-06-26T11:51:04,15.082,idle,1,AF7+AF8,16501,641.25,91.161,228.94,119.86,,,,,,,,
2026-06-26T11:51:05,16.088,idle,1,AF7+AF8,9526,1353.5,269.22,199.26,134.72,,,,,,,,
2026-06-26T11:51:06,17.089,idle,1,AF7+AF8,2339.1,1367.5,440.31,188.33,128.81,,,,,,,,
2026-06-26T11:51:07,18.091,idle,1,AF7+AF8,11815,1492.9,1268.1,379.32,167.5,,,,,,,,
2026-06-26T11:51:08,19.098,idle,1,AF7+AF8,27615,2347.2,892.52,363.52,220.85,,,,,,,,
2026-06-26T11:51:09,20.104,idle,1,AF7+AF8,15605,996.5,207.48,340.03,303.28,,,,,,,,
2026-06-26T11:51:10,21.106,idle,1,AF7+AF8,8986.3,788.97,942.32,4174.1,1277.3,,,,,,,,
2026-06-26T11:51:11,22.113,idle,1,AF8,217.38,103.31,23.989,28.947,9.5669,,,,,,,,
2026-06-26T11:51:12,23.117,idle,1,AF8,410.62,99.287,24.811,16.004,6.573,,,,,,,,
2026-06-26T11:51:13,24.125,idle,1,AF8,380.76,103.96,15.287,18.392,5.5327,,,,,,,,
2026-06-26T11:51:14,25.132,idle,1,AF8,1624.9,405.16,125.64,66.835,14.061,,,,,,,,
2026-06-26T11:51:15,26.135,idle,1,AF8,5967.5,1350.8,410.66,198.64,30.201,,,,,,,,
2026-06-26T11:51:16,27.138,idle,1,AF8,1569.2,346.5,90.263,49.288,9.5948,,,,,,,,
2026-06-26T11:51:17,28.143,idle,1,AF8,161.26,47.859,7.6754,9.7295,5.0884,,,,,,,,
2026-06-26T11:51:18,29.144,idle,1,AF8,2496.5,88.753,25.761,29.453,6.3851,,,,,,,,
2026-06-26T11:51:19,30.152,idle,1,AF8,8888.4,230.06,58.623,82.663,16.122,,,,,,,,
2026-06-26T11:51:20,31.153,idle,1,AF7+AF8,11423,1076,2748.6,3621.2,3727.6,,,,,,,,
2026-06-26T11:51:21,32.159,idle,1,AF7+AF8,3966.1,821.69,6577.8,3842.1,3942.9,,,,,,,,
2026-06-26T11:51:22,33.168,idle,1,AF7+AF8,516.95,279.19,7764.9,5220.2,4265,,,,,,,,
2026-06-26T11:51:23,34.170,idle,1,AF8,25.818,18.087,7.3601,17.067,6.7371,,,,,,,,
2026-06-26T11:51:24,35.176,idle,1,AF8,9.0532,9.196,8.5801,13.974,5.165,,,,,,,,
2026-06-26T11:51:25,36.181,idle,1,AF8,20.275,13.918,8.1981,13.006,6.5879,,,,,,,,
2026-06-26T11:51:26,37.187,idle,1,AF8,15.087,16.297,13.229,11.794,6.4073,,,,,,,,
2026-06-26T11:51:27,38.196,idle,1,AF8,12.39,12.473,6.1856,11.989,4.8575,,,,,,,,
2026-06-26T11:51:28,39.202,idle,1,AF8,20.199,12.799,4.6293,10.64,5.2764,,,,,,,,
2026-06-26T11:51:29,40.207,idle,1,AF8,28.742,22.802,6.2274,10.44,5.5891,,,,,,,,
2026-06-26T11:51:30,41.208,idle,1,AF8,16.446,22.075,4.2952,10.995,4.4353,,,,,,,,
2026-06-26T11:51:31,42.217,idle,1,AF8,11.767,12.183,4.5928,13.314,3.2375,,,,,,,,
2026-06-26T11:51:32,43.220,idle,1,AF8,12.116,10.619,4.6986,12.829,4.4026,,,,,,,,
2026-06-26T11:51:33,44.224,idle,1,AF8,7.3214,14.449,4.2164,12.655,5.1604,,,,,,,,
2026-06-26T11:51:34,45.231,idle,1,AF8,5.5291,24.036,4.1997,13.042,4.8403,,,,,,,,
2026-06-26T11:51:35,46.235,idle,1,AF8,10.56,15.832,2.5921,12.96,4.58,,,,,,,,
2026-06-26T11:51:36,47.239,idle,1,AF8,21.949,17.564,4.3125,13.096,4.5067,,,,,,,,
2026-06-26T11:51:37,48.244,idle,1,AF8,89.149,42.301,8.4046,13.646,3.5354,,,,,,,,
2026-06-26T11:51:38,49.249,idle,1,AF8,184.11,74.832,11.61,12.145,5.491,,,,,,,,
2026-06-26T11:51:39,50.252,idle,1,AF8,189.78,54.684,8.0096,12.74,5.8564,,,,,,,,
2026-06-26T11:51:40,51.255,idle,1,AF8,226.89,32.343,9.4051,14.412,4.1678,,,,,,,,
2026-06-26T11:51:41,52.261,idle,1,AF8,84.75,27.208,10.545,12.958,4.8992,,,,,,,,
2026-06-26T11:51:42,53.267,idle,1,AF8,54.765,26.018,13.671,11.298,5.3471,,,,,,,,
2026-06-26T11:51:43,54.271,idle,1,AF8,73.638,61.722,22.694,17.25,6.4834,,,,,,,,
2026-06-26T11:51:44,55.274,idle,1,AF8,53635,26305,5105.9,4470.1,995.26,,,,,,,,
2026-06-26T11:51:45,56.278,idle,0,,,,,,,,,,,,,,
2026-06-26T11:51:46,57.282,idle,1,AF7,43417,12805,816.67,1429.7,974.6,,,,,,,,
2026-06-26T11:51:47,58.287,idle,1,AF7,29770,6076.1,862.96,1376.4,1465.3,,,,,,,,
2026-06-26T11:51:48,59.294,idle,1,AF7+AF8,38817,3054.7,1183.9,867.77,781.11,,,,,,,,
2026-06-26T11:51:49,60.305,baseline_rest,1,AF7+AF8,10535,311.75,67.336,219,177.21,,,,,,,,
2026-06-26T11:51:50,61.311,baseline_rest,1,AF7+AF8,2400.2,82.745,23.39,133.91,77.783,,,,,,,,
2026-06-26T11:51:51,62.314,baseline_rest,1,AF7+AF8,208.51,30.454,26.329,113.75,48.894,,,,,,,,
2026-06-26T11:51:52,63.318,baseline_rest,1,AF7+AF8,1755.3,121.85,44.287,96.587,67.626,,,,,,,,
2026-06-26T11:51:53,64.326,baseline_rest,1,AF7+AF8,1054.1,85.659,33.133,95.232,83.795,,,,,,,,
2026-06-26T11:51:54,65.333,baseline_rest,1,AF7+AF8,91.028,51.869,20.93,67.222,63.575,,,,,,,,
2026-06-26T11:51:55,66.336,baseline_rest,1,AF7+AF8,101.16,68.641,12.703,44.999,47.11,,,,,,,,
2026-06-26T11:51:56,67.341,baseline_rest,1,AF7+AF8,43.633,20.938,8.3446,41.523,36.603,,,,,,,,
2026-06-26T11:51:57,68.347,baseline_rest,1,AF7+AF8,9.3574,7.5411,7.448,34,36.218,,,,,,,,
2026-06-26T11:51:58,69.350,baseline_rest,1,AF7+AF8,33.707,12.134,13.097,37.607,37.113,,,,,,,,
2026-06-26T11:51:59,70.357,baseline_rest,1,AF7+AF8,115.53,29.2,13.853,46.16,33.774,,,,,,,,
2026-06-26T11:52:00,71.361,baseline_rest,1,AF7+AF8,114.89,56.461,16.012,37.614,38.367,,,,,,,,
2026-06-26T11:52:01,72.367,baseline_rest,1,AF7+AF8,325.71,128.44,45.8,67.885,55.403,,,,,,,,
2026-06-26T11:52:02,73.373,baseline_rest,1,AF7+AF8,302.56,102.14,27.801,66.248,43.881,,,,,,,,
2026-06-26T11:52:03,74.374,baseline_rest,1,AF7+AF8,826.57,92.097,13.177,50.215,41.113,,,,,,,,
2026-06-26T11:52:04,75.382,baseline_rest,1,AF7+AF8,408.93,47.807,7.7287,40.219,34.678,,,,,,,,
2026-06-26T11:52:05,76.386,baseline_rest,1,AF7+AF8,87.933,35.021,9.0601,45.106,28.028,,,,,,,,
2026-06-26T11:52:06,77.389,baseline_rest,1,AF7+AF8,62.819,24.073,10.895,38.783,30.376,,,,,,,,
2026-06-26T11:52:07,78.391,baseline_rest,1,AF7+AF8,62.803,26.645,12.942,37.594,28.583,,,,,,,,
2026-06-26T11:52:08,79.397,baseline_rest,1,AF7+AF8,66.363,32.972,15.533,37.64,26.441,,,,,,,,
2026-06-26T11:52:09,80.403,baseline_rest,1,AF7+AF8,46.452,23.916,14.882,36.949,33.234,,,,,,,,
2026-06-26T11:52:10,81.409,idle,1,AF7+AF8,67.48,36.928,11.976,39.181,29.664,,,,,,,,
2026-06-26T11:52:11,82.415,idle,1,AF7+AF8,55.981,33.375,10.703,40.086,32.204,,,,,,,,
2026-06-26T11:52:12,83.419,baseline_active,1,AF7+AF8,53.931,39.391,13.755,33.617,35.587,,,,,,,,
2026-06-26T11:52:13,84.423,baseline_active,1,AF7+AF8,57.584,44.48,16.207,32.304,33.315,,,,,,,,
2026-06-26T11:52:14,85.428,baseline_active,1,AF7+AF8,33.301,30.725,12.237,40.28,31.218,,,,,,,,
2026-06-26T11:52:15,86.435,baseline_active,1,AF7+AF8,19.5,16.835,7.1058,41.144,26.919,,,,,,,,
2026-06-26T11:52:16,87.441,baseline_active,1,AF7+AF8,22.529,10.82,7.978,38.277,30.049,,,,,,,,
2026-06-26T11:52:17,88.448,baseline_active,1,AF7+AF8,13.046,10.664,8.6055,36.764,29.703,,,,,,,,
2026-06-26T11:52:18,89.452,baseline_active,1,AF7+AF8,13.496,9.6589,7.7857,30.44,32.452,,,,,,,,
2026-06-26T11:52:19,90.462,baseline_active,1,AF7+AF8,50.812,31.556,11.965,37.769,32.076,,,,,,,,
2026-06-26T11:52:20,91.471,baseline_active,1,AF7+AF8,232.62,74.869,20.465,65.855,76.002,,,,,,,,
2026-06-26T11:52:21,92.479,baseline_active,1,AF7+AF8,165.85,46.983,17.415,65.481,88.395,,,,,,,,
2026-06-26T11:52:22,93.485,baseline_active,1,AF7+AF8,212.54,54.298,11.807,48.918,48.436,,,,,,,,
2026-06-26T11:52:23,94.490,baseline_active,1,AF7+AF8,530.93,70.429,20.158,84.978,96.754,,,,,,,,
2026-06-26T11:52:24,95.494,baseline_active,1,AF7+AF8,360.12,50.388,18.852,102.39,92.594,,,,,,,,
2026-06-26T11:52:25,96.500,baseline_active,1,AF7+AF8,43.71,21.017,8.1504,59.127,45.806,,,,,,,,
2026-06-26T11:52:26,97.502,baseline_active,1,AF7+AF8,911.85,119.45,21.584,110.41,103.16,,,,,,,,
2026-06-26T11:52:27,98.511,baseline_active,1,AF7+AF8,2002.7,262.2,30.927,211.23,242.78,,,,,,,,
2026-06-26T11:52:28,99.516,baseline_active,1,AF7+AF8,305.02,62.792,11.231,119.78,129.88,,,,,,,,
2026-06-26T11:52:29,100.522,baseline_active,1,AF7+AF8,145.68,76.5,22.161,95.309,87.834,,,,,,,,
2026-06-26T11:52:30,101.529,baseline_active,1,AF7+AF8,278.34,145.61,53.944,104.06,116.62,,,,,,,,
2026-06-26T11:52:31,102.541,baseline_active,1,AF7+AF8,442.62,177.06,86.064,151.12,168.48,,,,,,,,
2026-06-26T11:52:32,103.544,baseline_active,1,AF7+AF8,353.19,106.39,34.568,145.72,143.82,,,,,,,,
2026-06-26T11:52:33,104.549,baseline_active,1,AF7+AF8,124.18,32.528,10.402,80.617,69.089,,,,,,,,
2026-06-26T11:52:34,105.554,baseline_active,1,AF7+AF8,88.309,27.505,9.8017,61.442,50.349,,,,,,,,
2026-06-26T11:52:35,106.559,baseline_active,1,AF7+AF8,217.68,89.811,25.138,69.734,47.144,,,,,,,,
2026-06-26T11:52:36,107.566,baseline_active,1,AF7+AF8,440.63,65.926,28.595,64.269,45.779,,,,,,,,
2026-06-26T11:52:37,108.570,baseline_active,1,AF7+AF8,3629,904.49,206.46,137.19,45.886,,,,,,,,
2026-06-26T11:52:38,109.578,baseline_active,1,AF7+AF8,7023.8,1640.4,335.38,174.57,43.36,,,,,,,,
2026-06-26T11:52:39,110.583,baseline_active,1,AF7+AF8,1480.2,306.26,57.113,72.832,44.539,,,,,,,,
2026-06-26T11:52:40,111.586,baseline_active,1,AF7+AF8,172.93,54.776,12.138,70.199,41.321,,,,,,,,
