iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load,difficulty,event
2026-06-26T17:28:36,101.626,active,1,AF7+AF8,43.913,25.614,7.1462,15.909,6.3447,-0.16018,-0.30514,-0.30812,0.51317,0.49694,0.52173,Easy,
2026-06-26T17:28:37,102.632,active,1,AF7+AF8,100.36,47.993,10.055,32.946,11.911,-0.10603,-0.18553,0.76312,0.57511,0.56295,0.52031,Easy,
2026-06-26T17:28:38,103.651,active,1,AF7+AF8,50.63,24.18,8.2699,39.047,16.637,-0.18625,-0.26213,1.1936,0.63465,0.62475,0.51901,Easy,solved:9.7
2026-06-26T17:28:39,104.664,active,1,AF7+AF8,54.269,30.461,11.216,36.933,16.119,-0.1925,-0.15031,1.0719,0.64277,0.64169,0.5161,Easy,
2026-06-26T17:28:40,105.671,active,1,AF7+AF8,51.49,29.602,7.5784,30.268,9.544,-0.1805,-0.28659,0.68196,0.63989,0.63743,0.51576,Medium,
2026-06-26T17:28:41,106.678,active,1,AF7+AF8,28.646,19.41,8.2473,22.085,7.8023,-0.18236,-0.25581,0.14265,0.62906,0.6258,0.51497,Medium,
2026-06-26T17:28:42,107.687,active,1,AF7+AF8,16.038,9.3789,5.5217,17.383,7.0491,-0.19996,-0.3665,-0.12966,0.61712,0.61176,0.51847,Medium,
2026-06-26T17:28:43,108.690,active,1,AF7+AF8,11.204,10.205,5.8548,15.129,6.5953,-0.19917,-0.35549,-0.27654,0.60425,0.59719,0.51911,Medium,
2026-06-26T17:28:44,109.699,active,1,AF7+AF8,19.285,12.221,6.8667,19.741,8.6439,-0.19938,-0.31801,-0.033553,0.596,0.58801,0.51859,Medium,
2026-06-26T17:28:45,110.706,active,1,AF7+AF8,37.591,18.501,6.4646,21.118,10.804,-0.19247,-0.32853,0.12165,0.59121,0.58215,0.5184,Medium,
2026-06-26T17:28:46,111.708,active,1,AF7+AF8,22.511,10.376,10.142,29.999,11.191,-0.20316,-0.17956,0.69035,0.60072,0.59878,0.51584,Medium,
2026-06-26T17:28:47,112.714,active,1,AF7+AF8,18.82,13.503,8.4171,37.13,10.923,-0.18903,-0.25081,1.073,0.6361,0.63114,0.51487,Medium,
2026-06-26T17:28:48,113.720,active,1,AF7+AF8,23.35,17.376,6.3643,19.022,8.1483,-0.18023,-0.33437,-0.052457,0.62399,0.61732,0.5175,Medium,
2026-06-26T17:28:49,114.723,active,1,AF7+AF8,18.414,11.699,7.6675,18.102,6.7182,-0.2021,-0.2838,-0.12874,0.61143,0.60434,0.51663,Medium,
2026-06-26T17:28:50,115.732,active,1,AF7+AF8,12.982,13.088,5.886,22.299,5.9815,-0.20111,-0.35356,0.11569,0.60507,0.59656,0.51808,Medium,
2026-06-26T17:28:51,116.739,active,1,AF7+AF8,9.0631,8.5878,3.632,22.281,6.5169,-0.2032,-0.44292,0.12967,0.60099,0.58996,0.52519,Medium,
2026-06-26T17:28:52,117.740,active,1,AF7+AF8,15.631,12.498,5.5352,24.228,7.1514,-0.19466,-0.37091,0.25904,0.59824,0.58594,0.52481,Medium,
2026-06-26T17:28:53,118.743,active,1,AF7+AF8,16.527,23.603,15.009,26.59,6.8192,-0.18174,-0.0011909,0.4205,0.59276,0.58459,0.51913,Medium,
2026-06-26T17:28:54,119.749,active,1,AF7+AF8,42.034,36.057,13.697,20.565,9.3708,-0.14835,-0.044203,0.04145,0.58291,0.57729,0.51527,Medium,
2026-06-26T17:28:55,120.755,active,1,AF7+AF8,153.52,45.746,9.4072,22.326,12.061,-0.13434,-0.21518,0.12896,0.57811,0.57196,0.51465,Medium,
2026-06-26T17:28:56,121.757,active,1,AF7+AF8,336.47,107.29,8.9982,29.795,8.167,-0.083448,-0.23331,0.54846,0.58914,0.57579,0.51709,Medium,
2026-06-26T17:28:57,122.766,active,1,AF7+AF8,155.27,55.854,6.5903,25.214,7.3735,-0.1445,-0.32589,0.32369,0.5881,0.57368,0.52043,Medium,
2026-06-26T17:28:58,123.772,active,1,AF7+AF8,23.984,10.59,7.3359,19.815,8.6118,-0.19929,-0.29351,0.034416,0.58244,0.56834,0.51939,Medium,
2026-06-26T17:28:59,124.783,active,1,AF7+AF8,9.7855,4.8825,5.0524,13.731,7.7209,-0.21054,-0.38694,-0.36109,0.57293,0.55788,0.52098,Medium,
2026-06-26T17:29:00,125.792,active,1,AF7+AF8,13.151,8.2029,4.6664,8.8279,5.7635,-0.20519,-0.40172,-0.65345,0.56041,0.54424,0.52312,Medium,
2026-06-26T17:29:01,126.800,active,1,AF7+AF8,23.388,15.505,5.9534,9.5046,5.8264,-0.18999,-0.3514,-0.65095,0.54868,0.53205,0.52276,Medium,
2026-06-26T17:29:02,127.806,active,1,AF7+AF8,36.38,23.062,7.4385,12.506,6.4575,-0.17448,-0.29169,-0.54064,0.53911,0.52273,0.52179,Medium,
2026-06-26T17:29:03,128.809,active,1,AF7+AF8,9.5156,12.306,5.2446,11.015,5.1788,-0.19157,-0.38048,-0.56417,0.53166,0.51443,0.52287,Medium,
2026-06-26T17:29:04,129.815,active,1,AF7+AF8,15.404,9.9457,7.5639,9.483,4.7425,-0.19876,-0.28628,-0.64667,0.52247,0.506,0.52144,Medium,
2026-06-26T17:29:05,130.820,active,1,AF7+AF8,16.489,9.3558,4.0933,7.7286,4.8985,-0.20581,-0.42624,-0.75153,0.5149,0.49715,0.52509,Medium,
2026-06-26T17:29:06,131.829,active,1,AF7+AF8,9.4851,6.8192,4.6566,10.825,4.8921,-0.20756,-0.40515,-0.58619,0.5104,0.49183,0.52504,Medium,
2026-06-26T17:29:07,132.835,active,1,AF7+AF8,37.116,14.342,10.774,15.2,5.8803,-0.18849,-0.16313,-0.31998,0.5068,0.49084,0.52166,Medium,
2026-06-26T17:29:08,133.839,active,1,AF7+AF8,63.545,35.679,12.734,24.16,8.9128,-0.15726,-0.088419,0.2651,0.52917,0.52789,0.51803,Medium,
2026-06-26T17:29:09,134.848,active,1,AF7+AF8,231.8,81.55,17.48,24.697,10.114,-0.10014,0.089664,0.33827,0.53029,0.54391,0.51302,Medium,
2026-06-26T17:29:10,135.855,active,1,AF7+AF8,343.57,50.142,15.596,29.241,10.785,-0.14368,0.022531,0.57177,0.55305,0.57066,0.50896,Medium,
2026-06-26T17:29:11,136.862,active,1,AF7+AF8,269.16,40.961,20.376,27.5,12.2,-0.16633,0.19902,0.31823,0.54847,0.56941,0.50242,Medium,
2026-06-26T17:29:12,137.867,active,1,AF7+AF8,99.74,24.948,8.0292,19.241,9.4682,-0.18319,-0.27558,-0.21528,0.54356,0.5606,0.5079,Medium,
2026-06-26T17:29:13,138.872,active,1,AF7+AF8,320.94,48.575,12.888,28.11,10.147,-0.14654,-0.076578,0.24102,0.54309,0.55912,0.5059,Medium,
2026-06-26T17:29:14,139.876,active,1,AF7+AF8,616.96,91.244,20.351,32.934,8.5434,-0.083891,0.21773,0.68347,0.55201,0.58051,0.50068,Medium,
2026-06-26T17:29:15,140.886,active,1,AF7+AF8,170.34,30.635,6.5164,31.531,8.0936,-0.16715,-0.32898,0.66336,0.59374,0.59361,0.5124,Medium,
2026-06-26T17:29:16,141.890,active,1,AF7+AF8,91.431,21.436,6.6471,28.609,8.2279,-0.1815,-0.32362,0.49622,0.59814,0.59245,0.51562,Medium,
2026-06-26T17:29:17,142.895,active,1,AF7+AF8,36.041,14.565,7.5794,18.608,6.5142,-0.1925,-0.28783,-0.089097,0.58934,0.5829,0.51517,Medium,
2026-06-26T17:29:18,143.902,active,1,AF7+AF8,16.495,11.186,5.6252,16.508,5.9779,-0.2022,-0.36785,-0.20824,0.58101,0.57286,0.51849,Medium,
2026-06-26T17:29:19,144.910,active,1,AF7+AF8,55.239,29.8,8.4375,14.423,6.2227,-0.17103,-0.25986,-0.36483,0.56972,0.56122,0.5176,Medium,
2026-06-26T17:29:20,145.918,active,1,AF7+AF8,199.06,61.111,8.96,12.232,6.0522,-0.14185,-0.23743,-0.46449,0.55795,0.54904,0.51692,Medium,
2026-06-26T17:29:21,146.920,active,1,AF7+AF8,306.26,69.177,6.9362,16.077,6.0496,-0.13902,-0.31405,-0.20392,0.55265,0.54218,0.51989,Medium,
2026-06-26T17:29:22,147.926,active,1,AF7+AF8,58.092,28.003,14.551,20.622,5.6738,-0.18296,-0.012369,0.034124,0.54703,0.54037,0.51494,Medium,
2026-06-26T17:29:23,148.928,active,1,AF7+AF8,23.864,20.779,10.294,18.534,5.8375,-0.19154,-0.17756,-0.075084,0.54292,0.53728,0.51294,Medium,
2026-06-26T17:29:24,149.937,active,1,AF7+AF8,26.71,16.306,5.7722,12.605,5.1667,-0.19551,-0.3568,-0.45348,0.53632,0.52894,0.51727,Medium,
2026-06-26T17:29:25,150.944,active,1,AF7+AF8,41.135,21.559,7.0365,13.145,4.6723,-0.19233,-0.30966,-0.39247,0.53072,0.52247,0.51695,Medium,
2026-06-26T17:29:26,151.952,active,1,AF7+AF8,52.065,15.527,7.7288,17.703,5.7105,-0.19554,-0.2836,-0.12592,0.5294,0.52081,0.51624,Medium,
2026-06-26T17:29:27,152.961,active,1,AF7+AF8,94.847,24.066,9.5584,18.776,5.2416,-0.16894,-0.21189,-0.10199,0.52752,0.51932,0.51494,Medium,
2026-06-26T17:29:28,153.966,active,1,AF7+AF8,174.49,41.688,7.7362,17.952,4.8612,-0.11971,-0.28069,-0.1506,0.52617,0.51654,0.51804,Medium,
2026-06-26T17:29:29,154.970,active,1,AF7+AF8,173.02,25.982,7.7124,21.223,6.2726,-0.16401,-0.28369,0.089586,0.53838,0.52561,0.51767,Medium,
2026-06-26T17:29:30,155.975,active,1,AF7+AF8,50.063,13.292,5.6669,23.553,6.9652,-0.20096,-0.36327,0.17906,0.55578,0.53866,0.51924,Medium,
2026-06-26T17:29:31,156.980,active,1,AF7+AF8,18.346,9.4919,4.7822,18.937,7.0682,-0.20517,-0.39865,-0.11894,0.55328,0.53531,0.52219,Medium,
2026-06-26T17:29:32,157.985,active,1,AF7+AF8,16.231,13.425,3.8139,16.619,6.6195,-0.19972,-0.4374,-0.1874,0.55063,0.53126,0.52668,Medium,
2026-06-26T17:29:33,158.991,active,1,AF7+AF8,30.898,16.541,4.2196,17.208,5.246,-0.1971,-0.41994,-0.1644,0.54838,0.528,0.52737,Medium,
2026-06-26T17:29:34,159.997,active,1,AF7+AF8,50.479,20.915,6.0842,18.13,6.9059,-0.18958,-0.34597,-0.096279,0.54632,0.52604,0.52643,Medium,
2026-06-26T17:29:35,161.001,active,1,AF7+AF8,66.478,20.511,7.8129,21.889,8.3302,-0.1858,-0.27897,0.085995,0.54622,0.53077,0.52466,Medium,
2026-06-26T17:29:36,162.006,active,1,AF7+AF8,122.46,30.767,8.1462,18.79,6.4875,-0.18422,-0.26518,-0.13485,0.54262,0.52782,0.52291,Medium,
2026-06-26T17:29:37,163.015,active,1,AF7+AF8,50.425,19.54,9.0334,19.535,6.6845,-0.18962,-0.23086,-0.042677,0.54033,0.52668,0.52078,Medium,
2026-06-26T17:29:38,164.024,active,1,AF7+AF8,50.155,22.959,11.212,19.98,9.0938,-0.16901,-0.13631,0.017347,0.53779,0.52627,0.5178,Medium,
2026-06-26T17:29:39,165.028,active,1,AF7+AF8,19.275,13.075,6.162,24.954,7.4307,-0.19413,-0.34089,0.33288,0.56518,0.54981,0.51812,Medium,
2026-06-26T17:29:40,166.030,active,1,AF7+AF8,17.425,10.124,6.0585,29.425,7.8325,-0.19892,-0.35064,0.5718,0.59405,0.57702,0.51862,Medium,
2026-06-26T17:29:41,167.036,active,1,AF7+AF8,36.761,16.476,7.8171,21.156,7.4707,-0.19826,-0.27991,0.080788,0.58816,0.57196,0.51761,Medium,
2026-06-26T17:29:42,168.047,active,1,AF7+AF8,32.053,12.597,6.9373,16.852,7.1981,-0.20309,-0.3133,-0.15448,0.57996,0.56405,0.51715,Medium,
2026-06-26T17:29:43,169.055,active,1,AF7+AF8,23.344,9.1718,4.6492,14.999,5.7978,-0.20567,-0.40284,-0.26896,0.57238,0.55542,0.52164,Medium,
2026-06-26T17:29:44,170.061,active,1,AF7+AF8,29.247,18.124,5.7019,17.867,7.5916,-0.19467,-0.36184,-0.093752,0.56771,0.55028,0.52155,Medium,
2026-06-26T17:29:45,171.068,active,1,AF7+AF8,32.718,28.19,6.9345,15.419,7.0191,-0.18779,-0.31444,-0.29041,0.55994,0.54271,0.52086,Medium,
2026-06-26T17:29:46,172.076,active,1,AF7+AF8,25.159,12.899,5.701,14.131,6.0579,-0.20236,-0.36267,-0.4281,0.55177,0.5342,0.52076,Medium,
2026-06-26T17:29:47,173.081,active,1,AF7+AF8,18.544,12.755,4.8812,17.88,6.2953,-0.199,-0.39376,-0.1641,0.549,0.53062,0.5229,Medium,
2026-06-26T17:29:48,174.086,active,1,AF7+AF8,24.882,13.246,6.949,18.085,6.9339,-0.19555,-0.31048,-0.090284,0.54642,0.52852,0.52187,Medium,
2026-06-26T17:29:49,175.089,active,1,AF7+AF8,19.12,10.445,6.3069,15.934,6.5222,-0.20133,-0.34085,-0.21376,0.54275,0.52491,0.52134,Medium,
2026-06-26T17:29:50,176.094,active,1,AF7+AF8,11.412,10.725,4.6785,12.492,5.6794,-0.20391,-0.405,-0.44936,0.53696,0.51825,0.52361,Medium,
2026-06-26T17:29:51,177.101,active,1,AF7+AF8,19.932,17.452,6.297,16.473,5.4933,-0.1877,-0.33724,-0.22838,0.53415,0.51545,0.52301,Medium,
2026-06-26T17:29:52,178.108,active,1,AF7+AF8,32.306,11.126,7.2164,20.753,6.9808,-0.19634,-0.30019,0.037047,0.53889,0.52366,0.52181,Medium,
2026-06-26T17:29:53,179.117,active,1,AF7+AF8,42.046,12.739,6.3289,24.653,6.532,-0.19534,-0.33877,0.28638,0.56207,0.54542,0.52134,Medium,
2026-06-26T17:29:54,180.126,active,1,AF7+AF8,33.878,13.785,6.3562,18.055,5.316,-0.19406,-0.3408,-0.10146,0.5582,0.54136,0.52098,Medium,
2026-06-26T17:29:55,181.132,active,1,AF7+AF8,43.21,16.252,7.4039,10.846,5.9621,-0.18632,-0.30237,-0.52442,0.54789,0.53134,0.5202,Medium,
2026-06-26T17:29:56,182.139,active,1,AF7+AF8,29.035,15.883,6.9963,14.231,6.4381,-0.18492,-0.31553,-0.39086,0.54102,0.52449,0.51974,Medium,
2026-06-26T17:29:57,183.144,active,1,AF7+AF8,27,22.261,7.3927,18.385,5.9812,-0.16953,-0.2978,-0.15057,0.5383,0.52184,0.51929,Medium,
2026-06-26T17:29:58,184.150,active,1,AF7+AF8,36.777,17.654,6.6143,16.06,5.3942,-0.18266,-0.32851,-0.31241,0.53395,0.51727,0.51916,Medium,
2026-06-26T17:29:59,185.156,active,1,AF7+AF8,82.227,39.651,9.4813,15.754,7.3545,-0.14115,-0.21031,-0.31436,0.52831,0.5126,0.5179,Medium,
2026-06-26T17:30:00,186.166,active,1,AF7+AF8,77.848,32.886,8.6874,12.728,5.7571,-0.15291,-0.24109,-0.42869,0.5221,0.50696,0.51708,Medium,
2026-06-26T17:30:01,187.172,active,1,AF7+AF8,14.458,16.063,6.0798,13.019,5.0721,-0.18921,-0.34635,-0.40389,0.51859,0.50291,0.51861,Medium,
2026-06-26T17:30:02,188.178,active,1,AF7+AF8,35.812,27.31,8.3533,13.711,6.0751,-0.17687,-0.25564,-0.37122,0.51462,0.49964,0.51756,Medium,
2026-06-26T17:30:03,189.185,active,1,AF7+AF8,45.177,22.531,10.748,12.464,5.9987,-0.18216,-0.16311,-0.48837,0.508,0.4951,0.51517,Medium,
2026-06-26T17:30:04,190.191,active,1,AF7+AF8,96.609,46.773,14.386,11.713,5.8973,-0.11945,-0.015115,-0.57054,0.49876,0.48895,0.51178,Medium,
2026-06-26T17:30:05,191.193,active,1,AF7+AF8,85.993,31.747,10.533,12.435,6.046,-0.15231,-0.17007,-0.4842,0.49421,0.48531,0.51063,Medium,
2026-06-26T17:30:06,192.200,active,1,AF7+AF8,90.991,28.148,10.226,12.06,7.483,-0.17658,-0.18794,-0.51494,0.49001,0.48201,0.50953,Medium,
