iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load,difficulty,event
2026-06-26T22:49:20,0.004,idle,1,AF7+AF8,151.09,63.611,19.636,81.557,76.12,,,,,,,,
2026-06-26T22:49:21,1.018,idle,1,AF7+AF8,173.43,87.865,32.807,283.83,580.06,,,,,,,,
2026-06-26T22:49:22,2.026,idle,1,AF7+AF8,36.453,22.343,23.756,429.67,1255.9,,,,,,,,
2026-06-26T22:49:23,3.031,idle,1,AF7+AF8,117.59,43.719,32.958,416.01,1049.5,,,,,,,,
2026-06-26T22:49:24,4.037,idle,1,AF7+AF8,225.03,56.778,39.953,355.67,835.85,,,,,,,,
2026-06-26T22:49:25,5.040,idle,1,AF7+AF8,70.215,39.794,41.114,311.05,355.54,,,,,,,,
2026-06-26T22:49:26,6.049,idle,1,AF7+AF8,57.083,47.403,36.456,235.65,203.74,,,,,,,,
2026-06-26T22:49:27,7.058,idle,1,AF7+AF8,156.51,44.971,30.395,320.31,729.84,,,,,,,,
2026-06-26T22:49:28,8.065,idle,1,AF7+AF8,80.538,27.696,28.375,414.63,978.76,,,,,,,,
2026-06-26T22:49:29,9.074,idle,1,AF7+AF8,52.692,32.13,23.221,283.61,381.44,,,,,,,,
2026-06-26T22:49:30,10.079,idle,1,AF7+AF8,84.145,41.009,23.145,230.38,205.35,,,,,,,,
2026-06-26T22:49:31,11.086,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:32,12.094,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:33,13.103,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:34,14.109,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:35,15.114,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:36,16.120,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:37,17.127,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:38,18.133,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:39,19.141,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:40,20.147,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:41,21.154,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:42,22.163,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:43,23.170,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:44,24.175,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:45,25.188,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:46,26.194,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:47,27.199,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:48,28.204,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:49,29.211,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:50,30.216,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:51,31.225,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:52,32.226,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:53,33.233,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:54,34.253,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:55,35.260,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:56,36.265,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:57,37.270,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:58,38.275,idle,0,,,,,,,,,,,,,,
2026-06-26T22:49:59,39.277,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:00,40.281,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:01,41.288,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:02,42.295,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:03,43.302,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:04,44.310,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:05,45.316,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:06,46.321,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:07,47.327,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:08,48.331,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:09,49.336,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:10,50.341,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:11,51.344,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:12,52.350,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:13,53.356,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:14,54.363,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:15,55.368,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:16,56.373,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:17,57.379,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:18,58.386,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:19,59.391,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:20,60.394,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:22,61.399,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:23,62.407,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:24,63.411,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:25,64.419,idle,0,,,,,,,,,,,,,,
2026-06-26T22:50:26,65.424,idle,0,,,,,,,,,,,,,,
