iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load
2026-06-25T23:49:12,12.028,idle,0,,,,,,,,,,,,
2026-06-25T23:49:13,13.041,idle,1,TP9+AF7+AF8,2025.3,1674.4,219.32,313.76,427.74,,,,,,
2026-06-25T23:49:14,14.047,idle,0,,,,,,,,,,,,
2026-06-25T23:49:15,15.055,idle,1,AF7+AF8,92941,6527.7,1739.5,947.37,321.82,,,,,,
2026-06-25T23:49:16,16.058,idle,1,AF7+AF8,1.8248e+05,6746.6,2142.2,881.1,223.88,,,,,,
