iso_time,t,phase,contact,used,delta,theta,alpha,beta,gamma,theta_z,alpha_z,beta_z,stress,attention,cognitive_load
2026-06-25T23:27:51,465.422,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52534,0.52601,0.49933
2026-06-25T23:27:52,466.428,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52534,0.52601,0.49933
2026-06-25T23:27:53,467.435,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.52601,0.49933
2026-06-25T23:27:54,468.442,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.526,0.49933
2026-06-25T23:27:55,469.449,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.526,0.49933
2026-06-25T23:27:56,470.458,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.526,0.49933
2026-06-25T23:27:57,471.472,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.526,0.49933
2026-06-25T23:27:58,472.478,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52533,0.52599,0.49933
2026-06-25T23:27:59,473.482,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:00,474.487,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:01,475.492,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:02,476.495,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:03,477.501,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:04,478.508,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:05,479.517,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:06,480.524,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:07,481.533,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:08,482.539,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:09,483.541,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:10,484.546,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52599,0.49933
2026-06-25T23:28:11,485.551,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:12,486.558,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:13,487.566,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:14,488.576,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:15,489.582,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:16,490.591,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:17,491.599,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:18,492.607,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:19,493.611,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:20,494.616,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:21,495.622,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:22,496.626,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:23,497.633,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:24,498.643,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:25,499.650,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:26,500.661,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:27,501.678,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:28,502.688,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:29,503.690,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:30,504.692,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:31,505.698,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:32,506.735,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:33,507.738,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:34,508.745,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:35,509.750,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:36,510.757,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:37,511.767,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:38,512.774,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:39,513.776,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:40,514.782,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:41,515.791,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:42,516.803,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:43,517.811,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:44,518.824,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:45,519.832,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:46,520.840,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:47,521.845,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:48,522.850,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:49,523.856,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:50,524.860,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:51,525.871,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:52,526.881,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:54,527.890,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:55,528.904,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:56,529.912,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:57,530.919,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:58,531.924,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:28:59,532.926,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:00,533.931,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:01,534.938,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:02,535.944,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:03,536.954,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:04,537.961,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:05,538.970,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:06,539.978,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:07,540.984,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:08,541.988,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:09,542.994,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:10,543.999,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:11,545.010,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:12,546.028,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:13,547.038,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:14,548.049,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:15,549.053,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:16,550.056,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:17,551.057,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:18,552.063,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:19,553.074,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:20,554.080,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:21,555.090,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:22,556.101,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:23,557.110,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:24,558.120,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:25,559.126,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:26,560.130,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:27,561.136,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:28,562.145,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:29,563.155,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:30,564.157,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:31,565.163,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:32,566.173,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:33,567.184,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:34,568.193,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:35,569.200,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:36,570.205,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:37,571.207,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:38,572.217,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:39,573.226,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:40,574.231,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:41,575.239,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:42,576.244,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:43,577.250,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:44,578.257,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:45,579.263,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:46,580.269,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:47,581.274,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:48,582.284,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:49,583.289,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:50,584.296,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:51,585.303,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:52,586.306,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:53,587.308,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:54,588.314,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:55,589.320,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:56,590.327,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:57,591.337,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:58,592.346,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:29:59,593.351,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:00,594.356,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:01,595.362,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:02,596.368,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:03,597.374,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:04,598.380,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:05,599.385,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:06,600.391,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:07,601.397,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:08,602.407,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:09,603.412,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:10,604.425,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:11,605.429,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:12,606.431,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:13,607.433,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:14,608.436,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:15,609.443,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:16,610.452,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:17,611.458,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:18,612.469,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:19,613.479,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:20,614.487,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:21,615.496,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:22,616.502,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:23,617.507,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:24,618.514,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:25,619.521,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:26,620.529,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:27,621.536,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:28,622.545,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
2026-06-25T23:30:29,623.554,active,1,TP9+AF7+AF8+TP10,205.55,113,57.424,546.81,726.91,-0.41379,-0.40845,-0.20574,0.52532,0.52598,0.49933
